date,rf_dly,mktrf,VMG,SMB,PMO
20070917,0.0151,2.01,0.47,0.61,-0.14
20070918,0.0151,-0.2,0.16,0.9,-0.52
20070919,0.0151,-0.4,-0.12,-1.04,-0.53
20070920,0.0151,1.36,0.17,-0.12,0.58
20070921,0.0151,-0.22,0.53,-0.93,-0.96
20070924,0.0151,0.6,0.42,-0.29,0.15
20070925,0.0151,-1.06,-0.95,0.05,0.73
20070926,0.0151,-1.7,0.5,0.37,0.52
20070927,0.0151,1.42,0.99,-0.47,0.2
20070928,0.0151,2.75,0.2,-0.68,0.29
20071008,0.0179,2.22,1.79,-1.62,3.53
20071009,0.0179,0.35,0.35,0.76,0.03
20071010,0.0179,0.4,0.71,-1.11,0.47
20071011,0.0179,1.77,1.73,-3.04,1.6
20071012,0.0179,-0.32,1.18,-2.63,0.08
20071015,0.0179,1.97,2.86,-1.65,-0.88
20071016,0.0179,1.2,0.21,0.64,0.44
20071017,0.0179,-0.85,-0.21,0.88,-0.36
20071018,0.0179,-3.43,0.17,1.61,0.44
20071019,0.0179,-0.22,0.15,-0.2,0.51
20071022,0.0179,-2.63,-0.17,0.18,1.35
20071023,0.0179,1.64,1.48,-1.53,1.37
20071024,0.0179,1.02,1.03,-2.92,1.68
20071025,0.0179,-5.11,0.25,-2.23,1.61
20071026,0.0179,0.63,1.67,-1.23,0.8
20071029,0.0179,2.87,1.72,-1.17,0.1
20071030,0.0179,2.29,-0.01,0.15,-0.5
20071031,0.0179,1.31,-1.5,2.25,-0.39
20071101,0.0142,-0.8,0.12,-1.99,-2.22
20071102,0.0142,-2.45,-0.7,0.89,-1.53
20071105,0.0142,-2.21,0.21,3.82,1.76
20071106,0.0142,-1.32,0.55,2.13,1.29
20071107,0.0142,0.97,0.64,-1.29,-0.58
20071108,0.0142,-4.8,-0.32,0.9,1.32
20071109,0.0142,-0.43,0.81,-0.16,-0.73
20071112,0.0142,-1.97,0.26,0.57,0.39
20071113,0.0142,-0.59,-0.35,1.36,-0.07
20071114,0.0142,4.44,0.79,-0.83,-0.08
20071115,0.0142,-0.85,0.31,-0.41,-0.46
20071116,0.0142,-1.01,-0.36,1.5,0.16
20071119,0.0142,-0.18,-0.01,3.01,0.55
20071120,0.0142,1.22,0.39,0.13,-0.06
20071121,0.0142,-1.52,-0.2,0.17,0.62
20071122,0.0142,-4.37,0.8,0.24,-0.56
20071123,0.0142,1.8,0.69,0.26,0.3
20071126,0.0142,-1.18,-0.09,0.5,0.16
20071127,0.0142,-1.74,0.49,0.84,0.69
20071128,0.0142,-1.6,-0.3,1.26,0.75
20071129,0.0142,4.57,0.74,-2.1,-1.24
20071130,0.0142,-1.89,-0.36,0.79,-0.09
20071203,0.0165,0.95,-0.64,0.11,0.34
20071204,0.0165,1.25,0.32,-0.66,-0.65
20071205,0.0165,2.68,0.92,-0.97,-0.3
20071206,0.0165,0.05,-0.57,0.34,-0.15
20071207,0.0165,1.33,0.2,0.47,0.29
20071210,0.0165,1.78,-0.18,0.84,0.55
20071211,0.0165,-0.08,-0.45,1.31,0.08
20071212,0.0165,-1.13,0.05,1.65,0.99
20071213,0.0165,-3.14,0.39,0.43,-0.41
20071214,0.0165,1.55,-0.79,0.47,0.29
20071217,0.0165,-2.49,-0.23,3.11,0.88
20071218,0.0165,-0.55,0.27,-0.18,-0.15
20071219,0.0165,2.45,0.49,-0.29,-0.16
20071220,0.0165,1.67,0.06,-0.47,-0.48
20071221,0.0165,1.42,0.31,0.03,0.22
20071224,0.0165,1.87,-0.05,-0.14,-0.35
20071225,0.0165,-0.07,0.09,1.13,0.4
20071226,0.0165,0.63,-0.53,1.18,1
20071227,0.0165,1.96,-0.07,-1.16,-0.07
20071228,0.0165,-0.67,-0.45,0.29,0.11
20080102,0.0157,0.78,-1.01,2.51,-0.45
20080103,0.0157,0.74,-0.33,1.52,0.97
20080104,0.0157,0.72,-0.19,-0.53,-0.02
20080107,0.0157,0.83,-0.25,1.02,0.85
20080108,0.0157,-0.17,0.87,-2.43,-0.26
20080109,0.0157,1.43,-0.06,1.53,0.05
20080110,0.0157,0.58,-0.43,-0.55,-0.26
20080111,0.0157,0.54,1.01,-0.65,0.07
20080114,0.0157,0.72,-0.13,0.72,0.26
20080115,0.0157,-0.72,-0.3,1.93,0.61
20080116,0.0157,-2.84,-0.02,1.81,-0.28
20080117,0.0157,-2.71,0.47,0.22,0.3
20080118,0.0157,0.63,-0.52,0.1,0.8
20080121,0.0157,-4.94,-0.08,1.19,0.58
20080122,0.0157,-7.67,0.36,-0.67,0.21
20080123,0.0157,3.94,-0.14,0.6,-1.5
20080124,0.0157,0.57,-1.26,2.41,-0.78
20080125,0.0157,0.94,0.57,-0.88,0.34
20080128,0.0157,-7.3,-0.05,0.49,0.09
20080129,0.0157,0.74,-0.41,0.83,-0.32
20080130,0.0157,-1.1,-0.79,1.15,-0.45
20080131,0.0157,-1.79,0.58,-1.89,0
20080201,0.0202,-1.3,1.6,-3.35,-0.15
20080204,0.0202,8.26,0.35,-0.03,-0.12
20080205,0.0202,-0.27,-0.31,1.1,0.17
20080213,0.0202,-2.1,-0.68,1.85,0.68
20080214,0.0202,1.5,0.27,0.68,-0.41
20080215,0.0202,-1.11,-0.1,0.72,-0.67
20080218,0.0202,1.91,-0.32,1.15,-0.1
20080219,0.0202,1.98,0.44,-0.04,0.87
20080220,0.0202,-1.91,-0.22,0.98,-0.41
20080221,0.0202,-0.83,-0.36,2.27,0.23
20080222,0.0202,-3.36,-0.52,1.1,0.58
20080225,0.0202,-3.71,-0.3,0.53,0.4
20080226,0.0202,0.63,1.23,0.07,0.03
20080227,0.0202,2.57,-0.24,-0.49,-0.57
20080228,0.0202,-0.56,0.25,1.16,0.13
20080229,0.0202,1.17,-0.28,0.28,-0.35
20080303,0.0164,2.3,-1.04,1.03,-0.58
20080304,0.0164,-2.21,-1.27,1.52,0.44
20080305,0.0164,-0.89,-0.94,1.59,0.07
20080306,0.0164,1.2,0.78,-0.75,0.77
20080307,0.0164,-1.6,-0.2,-0.49,0.24
20080310,0.0164,-3.9,-0.42,0.77,0.39
20080311,0.0164,0.13,-0.74,1.4,0.14
20080312,0.0164,-2.73,-0.07,0.24,0.43
20080313,0.0164,-3.16,0.54,-0.87,-0.33
20080314,0.0164,-1.1,-0.3,0.33,0.33
20080317,0.0164,-5.12,0.68,-2.75,0.13
20080318,0.0164,-5.3,1.28,-1.93,-0.67
20080319,0.0164,3.24,-0.63,1.23,-0.65
20080320,0.0164,2.65,-0.28,1.32,-0.75
20080321,0.0164,0.93,-0.23,0.27,0.26
20080324,0.0164,-4.09,-1.14,2.27,1.23
20080325,0.0164,1.25,0.09,0.31,-0.38
20080326,0.0164,-0.07,0.45,-0.39,0.1
20080327,0.0164,-4.51,0.68,-1.15,0.29
20080328,0.0164,4.63,1.15,-1.84,-0.62
20080331,0.0164,-2.82,1.41,-1.49,0.84
20080401,0.0159,-5.5,1.67,-2.72,-0.46
20080402,0.0159,-0.47,3.11,-5.34,0.35
20080403,0.0159,3.08,0.52,-1.04,0.12
20080407,0.0159,4.93,-1.27,1.22,-0.17
20080408,0.0159,0.82,-1.27,1.34,-0.59
20080409,0.0159,-5.45,1.11,0.16,0.9
20080410,0.0159,1.97,-0.34,0.73,-0.49
20080411,0.0159,0.57,-0.66,0.87,-0.14
20080414,0.0159,-6.47,0.18,-0.15,0.73
20080415,0.0159,1.65,-0.47,1.41,-0.12
20080416,0.0159,-2.36,0.62,-0.15,0.35
20080417,0.0159,-2.57,0.72,-1.04,-0.94
20080418,0.0159,-3.94,0.74,-1.55,-1.16
20080421,0.0159,0.41,1.65,-0.69,0.37
20080422,0.0159,0.95,1.6,-2.48,-0.18
20080423,0.0159,4.67,0.37,-0.34,-0.86
20080424,0.0159,9.3,0.33,-0.24,-0.32
20080425,0.0159,0.1,-1.64,0.22,-0.39
20080428,0.0159,-1.83,-0.52,1.47,-1.04
20080429,0.0159,1.34,0.39,-0.54,0.34
20080430,0.0159,4.82,0.47,-1.13,-0.86
20080505,0.0172,2.04,-1.13,1.37,0.12
20080506,0.0172,-0.8,-1.32,0.06,0.88
20080507,0.0172,-4.26,-0.1,0,-0.45
20080508,0.0172,2.24,0.16,1.21,0.04
20080509,0.0172,-1.07,0.8,1.65,-0.18
20080512,0.0172,0.58,0.59,1.91,0.06
20080513,0.0172,-1.49,0.69,2.06,0.32
20080514,0.0172,2.7,-0.2,-0.45,0.36
20080515,0.0172,-0.57,-1.4,-0.66,0.54
20080516,0.0172,-0.44,0.37,-0.86,0.17
20080519,0.0172,-0.58,0.56,0.7,0.87
20080520,0.0172,-4.74,-0.25,-1.56,0.3
20080521,0.0172,2.9,-1.59,-0.8,0.28
20080522,0.0172,-1.78,-0.8,0.8,0.36
20080523,0.0172,-0.49,-0.65,-0.56,-0.28
20080526,0.0172,-3.09,-0.71,0.19,0.13
20080527,0.0172,0.35,1.38,0.18,0.6
20080528,0.0172,2.54,-0.39,0,-0.48
20080529,0.0172,-1.63,-1.32,-0.97,0.42
20080530,0.0172,0.91,-0.52,-0.78,0.31
20080602,0.0167,0.57,-0.55,0.15,-0.22
20080603,0.0167,-0.65,0.17,0.13,0.34
20080604,0.0167,-1.74,-0.59,-0.16,0.64
20080605,0.0167,-0.6,-0.43,-0.38,0.84
20080606,0.0167,-0.63,0.77,-0.01,0.42
20080610,0.0167,-7.84,-0.14,-1.14,0.15
20080611,0.0167,-1.79,0.43,-1.48,-0.51
20080612,0.0167,-2.07,0.36,1.33,-0.25
20080613,0.0167,-3.19,0.84,-1.21,2
20080616,0.0167,0.02,-0.3,-2.09,0.87
20080617,0.0167,-3.07,0.71,-2.56,1.09
20080618,0.0167,5.59,-0.98,-0.55,-1.48
20080619,0.0167,-6.76,-0.87,-2.13,0.42
20080620,0.0167,2.95,0.78,-1.41,-0.77
20080623,0.0167,-2.5,1.89,0.72,0.55
20080624,0.0167,1.69,1.32,1.67,-0.89
20080625,0.0167,3.92,-0.34,1.72,-0.69
20080626,0.0167,-0.01,-0.01,1.5,-0.72
20080627,0.0167,-5.48,1.58,-1.26,0.78
20080630,0.0167,-0.41,0.39,0.87,-0.1
20080701,0.015,-3.1,0.29,1.22,0.72
20080702,0.015,0.14,-0.45,1.71,-0.45
20080703,0.015,2.2,-0.07,2.29,-1.08
20080704,0.015,-1.13,0.3,1.14,0.04
20080707,0.015,4.78,0.69,0.75,-0.54
20080708,0.015,0.86,-0.63,0.96,-0.43
20080709,0.015,3.79,0.56,-0.78,0.41
20080710,0.015,-1.62,0.17,-0.29,0.75
20080711,0.015,-0.83,-0.01,-0.04,-0.29
20080714,0.015,0.78,-0.01,1.46,-0.22
20080715,0.015,-3.51,-1.12,0.6,-0.1
20080716,0.015,-2.87,-1.34,-2.39,-0.33
20080717,0.015,-0.81,0.94,-0.12,1.17
20080718,0.015,3.54,-0.5,-0.44,-0.78
20080721,0.015,3.1,0.37,1.26,-0.2
20080722,0.015,-0.46,0.27,1.19,0.11
20080723,0.015,-0.42,-0.58,-0.35,-0.19
20080724,0.015,2.61,0.42,-0.01,-0.7
20080725,0.015,-1.47,-0.59,0.64,0.09
20080728,0.015,1.28,-0.43,0.15,0.62
20080729,0.015,-1.86,-0.56,-0.18,0.19
20080730,0.015,-0.49,-0.42,0.15,-0.1
20080731,0.015,-2.28,1.15,-1.08,1.11
20080801,0.0164,1.34,-0.19,0.02,-0.85
20080804,0.0164,-2.5,-0.8,0.11,0.93
20080805,0.0164,-2.26,-0.25,-0.57,1.2
20080806,0.0164,0.88,0.06,-0.74,-0.37
20080807,0.0164,0.2,-0.76,0.47,0.71
20080808,0.0164,-5.15,0.32,-2.41,1.93
20080811,0.0164,-5.43,0.92,-2.54,1.43
20080812,0.0164,-0.63,1.75,-0.8,1.78
20080813,0.0164,-0.22,-0.06,-0.26,-1
20080814,0.0164,-0.18,-0.12,0.76,-0.06
20080815,0.0164,0.16,0.14,-0.05,0.55
20080818,0.0164,-5.83,0.88,-1.5,2
20080819,0.0164,1.2,0.42,0.62,-0.11
20080820,0.0164,8.07,0.59,0.31,-1.29
20080821,0.0164,-3.65,0.64,0.56,-0.25
20080822,0.0164,-1.15,0.08,-0.59,1.05
20080825,0.0164,0.08,-0.21,-0.31,0.46
20080826,0.0164,-3.03,0.42,-2.5,1.79
20080827,0.0164,0,-0.18,-0.17,-0.95
20080828,0.0164,0.43,1.1,-0.47,-0.63
20080829,0.0164,2.29,0.14,0.81,-0.82
20080901,0.0176,-3.22,-0.5,0.41,1.13
20080902,0.0176,-0.88,-1.04,1.78,0.26
20080903,0.0176,-1.3,-1.04,1.04,1.4
20080904,0.0176,0.12,0.23,0.77,-0.43
20080905,0.0176,-3.4,-0.09,-1.61,0.39
20080908,0.0176,-2.93,1.73,-2.01,-0.12
20080909,0.0176,0.12,0.34,0.68,-0.69
20080910,0.0176,0.26,-0.81,0.49,-0.48
20080911,0.0176,-3.29,-0.32,1.14,-0.2
20080912,0.0176,0.15,-0.46,-0.19,0.65
20080916,0.0176,-4.16,-2.78,1.21,-0.21
20080917,0.0176,-2.88,-2.35,0.65,0.22
20080918,0.0176,-1.9,1.98,-1.37,0.25
20080919,0.0176,9.86,0.34,-0.19,0.01
20080922,0.0176,7.5,0.72,-3.08,0.45
20080923,0.0176,-2.1,1.15,-4.14,1.87
20080924,0.0176,0.71,-1.05,1.31,-1.06
20080925,0.0176,3.74,-0.55,-1.72,-0.62
20080926,0.0176,0.02,0.35,-0.55,-0.92
20081006,0.0164,-5.19,-1.81,1.4,-0.09
20081007,0.0164,-0.84,-0.29,0.15,1.31
20081008,0.0164,-3.15,-0.87,0.63,2.01
20081009,0.0164,-0.98,-0.23,-0.34,1.2
20081010,0.0164,-3.94,0.71,-3.13,0.49
20081013,0.0164,3.54,1.67,-1.7,-2.81
20081014,0.0164,-2.75,-0.71,-0.28,1.2
20081015,0.0164,-1.17,1.42,0.9,-0.54
20081016,0.0164,-4.42,-0.1,-1.22,-0.53
20081017,0.0164,1.08,-0.1,0.33,0.46
20081020,0.0164,2.42,0.19,0.89,-1.07
20081021,0.0164,-0.77,0.05,0.97,0.51
20081022,0.0164,-3.11,0.8,1.04,0.27
20081023,0.0164,-0.87,0.11,2.1,-1.04
20081024,0.0164,-1.97,0.27,0.79,1.27
20081027,0.0164,-6.57,1.77,-0.79,-1.55
20081028,0.0164,2.85,1.14,-0.42,-0.81
20081029,0.0164,-2.93,1.13,-0.58,1.55
20081030,0.0164,2.42,0.41,-1.67,0.25
20081031,0.0164,-1.99,0.51,0.22,-0.22
20081103,0.014,-0.65,0.59,-0.26,-0.47
20081104,0.014,-1.01,-0.13,-0.69,0.46
20081105,0.014,3.24,0.18,0.56,-0.16
20081106,0.014,-2.43,-0.06,0.94,0.6
20081107,0.014,1.65,-0.25,0.34,-0.39
20081110,0.014,7.45,-0.13,0.09,-0.19
20081111,0.014,-1.53,0.4,0.84,0.48
20081112,0.014,0.94,-0.25,2.03,-0.01
20081113,0.014,3.9,-0.28,0.79,0.28
20081114,0.014,3.4,-0.31,1.21,-0.16
20081117,0.014,2.41,-1.46,2.45,1.67
20081118,0.014,-6.64,0.17,-0.32,-0.15
20081119,0.014,6.31,-0.08,0.68,0.31
20081120,0.014,-1.48,-1.31,1.4,0.93
20081121,0.014,-0.73,-0.64,-0.78,-0.43
20081124,0.014,-3.78,0.3,-0.54,0.76
20081125,0.014,-0.43,0.12,-0.25,-0.47
20081126,0.014,0.51,-0.23,-0.03,0.44
20081127,0.014,1.2,0.02,0.05,0.4
20081128,0.014,-2.3,-0.26,1.15,1.71
20081201,0.0089,1.48,0.37,3.67,-0.71
20081202,0.0089,-0.06,0.37,2.49,0.5
20081203,0.0089,4.09,0.53,0.12,-1.17
20081204,0.0089,1.73,-0.99,-2.4,0.03
20081205,0.0089,1.03,0.26,2.02,-0.63
20081208,0.0089,3.65,-0.09,0.88,-0.81
20081209,0.0089,-2.56,0.49,0.03,-0.04
20081210,0.0089,2.09,0.23,1.2,-0.81
20081211,0.0089,-2.45,-0.44,-0.8,0.99
20081212,0.0089,-3.99,-0.42,-0.9,1.63
20081215,0.0089,0.63,-0.15,1.32,0.21
20081216,0.0089,0.77,0.53,1,-1.13
20081217,0.0089,0.21,-0.34,1.06,-0.2
20081218,0.0089,1.98,0.48,0.01,-0.46
20081219,0.0089,0.24,-0.62,0.64,-0.01
20081222,0.0089,-1.43,0.98,2.25,0.76
20081223,0.0089,-4.81,0.38,-1.77,1.01
20081224,0.0089,-1.88,0.46,-0.18,0.86
20081225,0.0089,-0.62,0.38,0.36,0.25
20081226,0.0089,-0.05,0.7,-0.55,0.34
20081229,0.0089,-0.16,-0.8,-0.45,-0.02
20081230,0.0089,-0.87,0.22,0.27,0.88
20081231,0.0089,-0.65,0.75,-0.97,0.3
20090105,0.0126,3.38,-0.34,0.88,-1.33
20090106,0.0126,2.99,0.36,0.5,-1.08
20090107,0.0126,-0.61,-0.06,1.36,-0.93
20090108,0.0126,-2.34,0.26,0.03,0.09
20090109,0.0126,1.56,0.42,1.44,-0.81
20090112,0.0126,-0.14,-0.05,1.59,-0.58
20090113,0.0126,-2.13,-0.46,-0.75,0.44
20090114,0.0126,3.65,0.3,0.34,-1.67
20090115,0.0126,-0.37,-0.15,1.59,-0.66
20090116,0.0126,1.68,-0.14,-1.22,0.13
20090119,0.0126,1.43,-0.16,-1.5,0.9
20090120,0.0126,0.48,0.1,0.37,-0.66
20090121,0.0126,-0.47,0.66,0.6,-0.14
20090122,0.0126,1.06,0.26,0.66,-0.31
20090123,0.0126,-0.7,-0.35,-0.24,0.3
20090202,0.0085,1.19,-0.35,2.18,-0.27
20090203,0.0085,2.44,-0.43,0.53,-0.32
20090204,0.0085,2.31,-0.22,-0.16,0.19
20090205,0.0085,-0.61,-0.46,-0.69,0.38
20090206,0.0085,4.08,0.18,0.54,-0.03
20090209,0.0085,2.24,-0.14,0.79,-1.41
20090210,0.0085,1.94,-0.39,1.03,0.44
20090211,0.0085,-0.15,-0.47,-0.19,-0.31
20090212,0.0085,-0.39,-1.17,2.15,-0.37
20090213,0.0085,3.36,-0.63,0.1,0.58
20090216,0.0085,2.81,-0.1,-0.71,1.01
20090217,0.0085,-3.09,-0.27,-1.04,0.63
20090218,0.0085,-4.72,0.15,0.94,-0.22
20090219,0.0085,1.04,-0.39,0.91,-0.07
20090220,0.0085,1.76,0.05,1.67,-1.1
20090223,0.0085,2.16,-0.37,1.31,-0.46
20090224,0.0085,-4.48,0.02,0.63,-0.19
20090225,0.0085,0.08,0.08,1.03,0.55
20090226,0.0085,-4.31,-0.27,-2.86,2.15
20090227,0.0085,-2.17,1.08,-4.57,1.57
20090302,0.0086,0.79,0.2,1.8,-0.32
20090303,0.0086,-0.83,0.36,1.9,0.38
20090304,0.0086,6.17,-0.16,-0.29,-0.76
20090305,0.0086,0.89,-0.08,-0.07,-0.42
20090306,0.0086,-1.23,-0.33,0.5,-0.71
20090309,0.0086,-3.55,0.52,-0.69,1.09
20090310,0.0086,1.93,-0.18,0.78,-0.33
20090311,0.0086,-0.9,-0.07,0.4,-0.28
20090312,0.0086,-0.18,-0.56,0.82,0
20090313,0.0086,-0.3,0.1,-0.64,0.35
20090316,0.0086,1.2,0.05,0.15,-0.1
20090317,0.0086,3.22,0.15,0.37,-0.58
20090318,0.0086,0.41,0.12,0.73,-0.7
20090319,0.0086,1.92,-0.25,0.28,-0.73
20090320,0.0086,0.62,0.56,-1.09,0.12
20090323,0.0086,1.99,-0.37,-0.3,-0.22
20090324,0.0086,0.6,-0.42,0.46,0.21
20090325,0.0086,-2.11,-0.15,-0.14,0.48
20090326,0.0086,2.88,-0.07,-0.55,-0.61
20090327,0.0086,0.53,-0.01,0.27,-0.49
20090330,0.0086,-0.69,-0.07,1.31,-0.27
20090331,0.0086,0.71,-0.25,0.17,0.36
20090401,0.0087,1.52,0.29,0.38,-0.27
20090402,0.0087,0.75,-0.07,-0.64,-0.23
20090403,0.0087,-0.3,0.98,-0.19,0.79
20090407,0.0087,0.75,0.17,0.7,-0.6
20090408,0.0087,-3.75,0.14,0.37,-0.03
20090409,0.0087,1.43,-0.73,0.49,0.16
20090410,0.0087,2.87,-0.41,0.22,-0.63
20090413,0.0087,2.67,0.38,-1.39,-0.6
20090414,0.0087,0.73,0.21,1.18,0.37
20090415,0.0087,0.48,0.14,1.29,0.02
20090416,0.0087,-0.15,-0.32,0.58,-0.15
20090417,0.0087,-1.34,0.08,0.08,0.46
20090420,0.0087,2.11,0.12,0.64,0.23
20090421,0.0087,-0.95,-0.17,1,0.44
20090422,0.0087,-3.19,0.53,-1.4,0.53
20090423,0.0087,0.2,0.34,0.4,0.14
20090424,0.0087,-0.62,0.71,-0.13,0.43
20090427,0.0087,-2,1.64,-2.16,0.15
20090428,0.0087,-0.04,0.24,1.28,-0.52
20090429,0.0087,2.74,-0.3,-0.19,-0.33
20090430,0.0087,0.51,-0.38,0.77,0.54
20090504,0.0105,3.47,-0.56,-0.25,-0.33
20090505,0.0105,0.34,-0.42,0.95,-0.01
20090506,0.0105,1.11,-0.88,0.38,-0.18
20090507,0.0105,-0.02,0.21,-0.55,0.82
20090508,0.0105,0.93,0.06,-0.34,1.24
20090511,0.0105,-2.06,0.78,-1.75,1
20090512,0.0105,1.69,-0.8,0.32,-0.57
20090513,0.0105,1.64,0.52,-0.53,0.64
20090514,0.0105,-0.79,-0.51,1,-0.4
20090515,0.0105,0.25,0.29,0.73,-0.41
20090518,0.0105,0.26,-0.45,0.54,-1.01
20090519,0.0105,0.95,-0.93,-0.15,0.59
20090520,0.0105,-0.82,-0.21,0.19,-0.2
20090521,0.0105,-1.68,-0.15,-0.01,0.96
20090522,0.0105,-0.48,-0.31,0.72,-0.36
20090525,0.0105,0.52,-0.24,-0.29,0.52
20090526,0.0105,-0.83,0.43,1.42,-0.45
20090527,0.0105,1.57,0.62,-1.33,1.07
20090601,0.0083,3.32,0.31,-2.01,-0.48
20090602,0.0083,0.21,-0.81,0,0.12
20090603,0.0083,1.93,0.12,-1.13,0.48
20090604,0.0083,-0.13,-0.87,-0.41,0.73
20090605,0.0083,-0.5,0.23,-0.06,-0.19
20090608,0.0083,0.35,0.55,-0.1,0.3
20090609,0.0083,0.7,0.26,-0.13,-0.27
20090610,0.0083,1.02,-0.18,0.22,-0.21
20090611,0.0083,-0.73,0.54,0.44,0.1
20090612,0.0083,-1.89,0,-0.34,0.09
20090615,0.0083,1.68,0.88,0.21,0.24
20090616,0.0083,-0.38,-0.07,0.15,-0.06
20090617,0.0083,1.35,-0.47,-0.2,0.07
20090618,0.0083,1.48,0.75,-0.83,-0.24
20090619,0.0083,0.84,1.06,-0.47,0.53
20090622,0.0083,0.4,0.14,-1.13,0.44
20090623,0.0083,-0.15,-0.02,-0.16,0.9
20090624,0.0083,1.22,-1.06,-0.5,-0.52
20090625,0.0083,0.06,0.18,-0.02,0.47
20090626,0.0083,0.28,0,0.28,0.04
20090629,0.0083,1.54,0.47,-1.03,-0.86
20090630,0.0083,-0.56,0.28,-0.34,-0.48
20090701,0.0082,1.63,-0.37,-0.86,-0.01
20090702,0.0082,1.59,0.1,-0.55,0.06
20090703,0.0082,1.01,-0.13,-0.02,0.23
20090706,0.0082,1.19,-0.53,-1.26,-0.36
20090707,0.0082,-1.01,-0.11,1.28,0.37
20090708,0.0082,-0.03,-0.65,0.99,1.13
20090709,0.0082,1.41,0.17,0.63,0.13
20090710,0.0082,-0.16,-0.54,0.57,0.32
20090713,0.0082,-0.84,-0.57,1.7,0.3
20090714,0.0082,2.04,-0.14,-0.6,0.1
20090715,0.0082,1.3,-0.77,-0.61,0.28
20090716,0.0082,-0.16,-0.63,-0.42,0.1
20090717,0.0082,0.29,-1.27,0.11,0.59
20090720,0.0082,2.4,-0.43,-0.84,0.13
20090721,0.0082,-1.77,0.62,-0.48,-0.44
20090722,0.0082,2.49,0.69,-0.48,0.08
20090723,0.0082,0.93,0.1,-0.08,-0.1
20090724,0.0082,1.15,-0.01,-1.58,-0.25
20090727,0.0082,1.81,-1.54,-0.41,0.48
20090728,0.0082,0.28,-1.29,0.59,0.58
20090729,0.0082,-5.19,1.2,-0.49,-0.96
20090730,0.0082,1.64,0.6,-0.56,0.78
20090731,0.0082,2.8,-1.37,-0.13,0.39
20090803,0.009,1.6,-1.73,0.17,-0.58
20090804,0.009,0.34,0.17,0.89,-0.38
20090805,0.009,-1.18,0.03,1.68,0.12
20090806,0.009,-2.07,0.91,0.76,0.43
20090807,0.009,-3.02,1.28,0.52,0.76
20090810,0.009,-0.19,0.12,1.36,-0.11
20090811,0.009,0.51,0.44,0.34,0.11
20090812,0.009,-4.62,0.65,0.04,0.19
20090813,0.009,0.93,-0.48,-1.38,0.45
20090814,0.009,-3.02,0.57,-1.68,0.28
20090817,0.009,-6.05,1.77,-0.12,0.1
20090818,0.009,1.4,-0.64,0.23,-1.29
20090819,0.009,-4.4,2.67,0.12,-0.67
20090820,0.009,4.43,0.22,-0.7,-0.38
20090821,0.009,1.81,-0.17,1.29,0.36
20090824,0.009,1.27,0.14,1.15,-0.14
20090825,0.009,-2.59,1.03,1.89,-0.99
20090826,0.009,1.93,-0.88,1.08,0.12
20090827,0.009,-0.63,-0.75,1.84,0.21
20090828,0.009,-3,-0.22,0.52,-0.79
20090831,0.009,-7.01,0.69,0.55,0.02
20090901,0.0083,0.49,1.65,-1.18,1.1
20090902,0.0083,1.12,0.83,-0.42,1.03
20090903,0.0083,4.96,-1.06,-0.78,0.15
20090904,0.0083,0.71,-0.33,0.94,-0.1
20090907,0.0083,0.76,0,0.53,-0.44
20090908,0.0083,1.84,-0.14,-0.56,-0.02
20090909,0.0083,0.66,-0.84,-0.62,0.19
20090910,0.0083,-0.81,-0.02,-0.13,0.14
20090911,0.0083,2.11,0.63,-0.23,0.95
20090914,0.0083,1.42,-0.45,1.18,-0.38
20090915,0.0083,0.37,-1.14,0.54,-0.4
20090916,0.0083,-1.02,-0.04,1.55,-0.03
20090917,0.0083,2.07,0.24,0.6,0.15
20090918,0.0083,-3.26,0.29,0.31,-0.37
20090921,0.0083,0.28,0.9,1.26,-0.64
20090922,0.0083,-2.28,0.9,-0.06,0.18
20090923,0.0083,-2.15,0.57,-0.65,0.43
20090924,0.0083,0.26,0.71,-0.94,0.85
20090925,0.0083,-0.61,0.6,-0.05,-0.47
20090928,0.0083,-2.64,0.74,-0.22,-0.09
20090929,0.0083,-0.49,1.21,-1.5,0.47
20090930,0.0083,1.02,0.1,-0.21,0.31
20091009,0.0118,4.88,-0.86,-0.12,-0.75
20091012,0.0118,-0.49,0.29,1.13,-0.5
20091013,0.0118,1.44,-0.11,0.32,0.13
20091014,0.0118,0.99,-0.27,-0.02,0.18
20091015,0.0118,0.34,0.45,0.3,0.46
20091016,0.0118,-0.06,-0.14,0.31,-0.14
20091019,0.0118,2.25,-0.75,-0.21,-0.02
20091020,0.0118,1.5,-0.04,0.07,0.06
20091021,0.0118,-0.44,-0.32,-0.23,0.61
20091022,0.0118,-0.56,-0.08,1.06,-0.07
20091023,0.0118,1.83,0.05,-0.41,0.51
20091026,0.0118,0.07,0.12,-0.04,-0.28
20091027,0.0118,-2.86,0.82,0.38,-0.05
20091028,0.0118,0.45,0.05,0.68,0.22
20091029,0.0118,-2.29,0.71,0.64,0.17
20091030,0.0118,1.17,0.35,0.12,0.17
20091102,0.0087,2.82,0.11,0.27,-0.71
20091103,0.0087,1.31,-0.48,1.16,0.17
20091104,0.0087,0.53,-0.43,0.33,-0.02
20091105,0.0087,0.73,0.08,0.53,0.79
20091106,0.0087,0.35,-0.38,0.09,0.41
20091109,0.0087,0.36,-0.37,0.72,0.08
20091110,0.0087,0.15,0.15,-0.15,-0.3
20091111,0.0087,-0.1,-0.29,0.71,0.01
